included,category,dataset,mean,lower,upper,LR
3,TFN,BrightKite,0.4172965109914981,0.3324983883325184,0.5105035461481622,SLR
3,TFN,Gowalla,0.37993532660461155,0.3331886084571785,0.4275281156357683,SLR
3,TFN,Weeplace,0.31529240232954764,0.29060789891912403,0.3407352380910322,SLR
4,CB-1D-MFN,BrightKite,0.5652229281841681,0.4627843289812779,0.6774774335996248,SLR
4,CB-1D-MFN,Gowalla,0.44351391563131776,0.38827673591274264,0.49972609748869473,SLR
4,CB-1D-MFN,Weeplace,0.3757758279909964,0.34668393811895604,0.405388505228266,SLR
4,CB-1H-MFN,BrightKite,0.5545624558903,0.45703249594665807,0.6578977687496509,SLR
4,CB-1H-MFN,Gowalla,0.4385715981910043,0.3829238655889094,0.49712438964647027,SLR
4,CB-1H-MFN,Weeplace,0.3716033211731549,0.3417090060971392,0.4032964817473197,SLR
4,SW-24H-MFN,BrightKite,0.5929557904042678,0.4775250510133761,0.7163185302699887,SLR
4,SW-24H-MFN,Gowalla,0.43682218518454075,0.3816463621635548,0.49341349901744797,SLR
4,SW-24H-MFN,Weeplace,0.36626654413987936,0.33551263262461856,0.398678877345687,SLR
4,TFN,BrightKite,0.5075309451247566,0.4137172278304016,0.6068126537184302,SLR
4,TFN,Gowalla,0.47551653747115324,0.4196745105941602,0.533337925204032,SLR
4,TFN,Weeplace,0.39492306093793084,0.3663564938668007,0.4249116051211338,SLR
5,CB-1D-MFN,BrightKite,0.6921634926252034,0.5709620534742351,0.8215397991737472,SLR
5,CB-1D-MFN,Gowalla,0.5260518604204291,0.4598122063456439,0.5944687359775314,SLR
5,CB-1D-MFN,Weeplace,0.44488042151134355,0.41033972501999494,0.4821312668876928,SLR
5,CB-1H-MFN,BrightKite,0.6730191808705022,0.5528093527636646,0.8042183788471314,SLR
5,CB-1H-MFN,Gowalla,0.5221898107083889,0.454159524064937,0.5947557140910781,SLR
5,CB-1H-MFN,Weeplace,0.4380120707140881,0.4029538717482124,0.47435948004135353,SLR
5,SW-24H-MFN,BrightKite,0.7349888637829101,0.5889324270710884,0.897883777087587,SLR
5,SW-24H-MFN,Gowalla,0.5146101087318834,0.4462054527649836,0.5839102621689375,SLR
5,SW-24H-MFN,Weeplace,0.4314550421960131,0.39564782643732865,0.4690141432779841,SLR
5,TFN,BrightKite,0.5935367574545155,0.48162102914416466,0.7128939711248897,SLR
5,TFN,Gowalla,0.5669688062503605,0.49943663635497515,0.6385202755684715,SLR
5,TFN,Weeplace,0.4710527500747644,0.43662922457321174,0.5068115060770751,SLR
6,CB-1D-MFN,BrightKite,0.8160941923907875,0.6707530443907218,0.9780052580986248,SLR
6,CB-1D-MFN,Gowalla,0.602334795662529,0.5249534046153347,0.6816843281182833,SLR
6,CB-1D-MFN,Weeplace,0.5152826004860805,0.4753674215372114,0.5584358450164476,SLR
6,CB-1H-MFN,BrightKite,0.7891124738992535,0.6516871604728508,0.9398269968175319,SLR
6,CB-1H-MFN,Gowalla,0.5965267643336178,0.5198118512805295,0.677574213652931,SLR
6,CB-1H-MFN,Weeplace,0.4993761412757674,0.45884536280054977,0.5420727542812763,SLR
6,SW-24H-MFN,BrightKite,0.8733171052658293,0.7041604508492376,1.058542442985226,SLR
